Id,ProductId,IsPrimary,Url
c3a9929c-73fe-4dea-a6cb-494f3e4c34d8,9995295d-8c45-401b-91b3-446fda51f772,True,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/20a65251c88c460bb990c015f7ed0dea.jpg"
a45b1c7e-c4bd-4b5d-a25a-0783a5c79a47,3ae95956-365f-4743-9f58-ebd08b76ff93,True,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/atnpfu2zkydv86zn8yne.jpg"
df9dd6ca-6c60-400e-a1f3-a7d208a3e775,01b0f109-8036-4802-9d82-3030045155cd,True,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/346a811d314244c892a10b9426058a16.jpg"
a373177a-6742-46d2-8798-f47899881bf4,dabffacf-53f8-43ae-8767-dd65158c7b9a,True,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/n79pqwzyup7ax2zy3ra3.jpg"
10410a89-8801-458f-a27a-a67078212347,c06881c2-d7ef-4eb3-bb93-3eca1281ddd1,True,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/wysekhb41x9l4gs2e4lq.jpg"
dd17c5bc-aaf5-45b4-a271-b8f23df7be34,4af67270-c1d0-4740-8abc-3c0347daef79,True,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/6c48a874d84443f5bf6df270f1faf50d.jpg"
9d21a704-3e81-4925-b666-b2f1135680c8,b0dc6032-89b3-44c4-afef-0753b4b59c2f,True,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/b6323f9cbdda4899973d8778998fd4d0.jpg"
1b8ea9d7-b123-4fd2-a55d-625366b2e773,8795b28a-bf9c-4151-b071-3a68650062cb,True,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/t8e7gul8px0js0dzcdwf.jpg"
d7897b1b-1d57-43d9-82a7-e11c2b1e801f,2dab2c1a-0868-419a-8939-c54b752965a9,True,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/cropped/qzqcndnceiecvuc8lkta.jpg"
39aef965-aab0-4698-8923-e65fb895c2d0,0f6dd339-eb7d-43a7-bbc2-435adf7cb05d,True,"https://onemg.gumlet.io/l_watermark_346,w_480,h_480/a_ignore,w_480,h_480,c_fit,q_auto,f_auto/e17dda31de1747358229a8ff89c60eb2.jpg"
