CompanyName,CompanyId,LogoUrl,IsDeleted,ProductsCount
Steadfast Medishield Pvt Ltd,7c61220a-3957-4844-891e-a571fff75237,https://res.cloudinary.com/dwahjkgbk/image/upload/v1761570652/Screenshot_20251027_160704_Chrome_lzsssz.jpg,0,0
Acme Generics LLP,0b5fb28e-183d-4f9b-8dfa-375030ed01df,https://res.cloudinary.com/dwahjkgbk/image/upload/v1761570652/Screenshot_20251027_160704_Chrome_lzsssz.jpg,0,0
Shreya Life Sciences Pvt Ltd,26befc27-345c-4afe-9a64-89cbc1a4130a,https://res.cloudinary.com/dwahjkgbk/image/upload/v1761570652/Screenshot_20251027_160704_Chrome_lzsssz.jpg,0,0
Sparsh Remedies Pvt Ltd,5bfadf4f-7e66-4b8c-8164-15a7a05b658b,https://res.cloudinary.com/dwahjkgbk/image/upload/v1761570652/Screenshot_20251027_160704_Chrome_lzsssz.jpg,0,0
Plasoron biotech,5b7ce759-2767-4e24-b54c-05133729d17e,https://res.cloudinary.com/dwahjkgbk/image/upload/v1761570652/Screenshot_20251027_160704_Chrome_lzsssz.jpg,0,0
Alniche Life Sciences Pvt Ltd,7ebaf1f4-dfd3-4cb4-8a51-59c57abae5df,https://res.cloudinary.com/dwahjkgbk/image/upload/v1761570652/Screenshot_20251027_160704_Chrome_lzsssz.jpg,0,0
NuLife Pharmaceuticals,122f8b2d-3ed8-41f1-9de1-6b36838ddbe7,https://res.cloudinary.com/dwahjkgbk/image/upload/v1761570652/Screenshot_20251027_160704_Chrome_lzsssz.jpg,0,0
Med Manor Organics Pvt Ltd,f2bd3b45-8ef4-42f4-93c6-579c1534a566,https://res.cloudinary.com/dwahjkgbk/image/upload/v1761570652/Screenshot_20251027_160704_Chrome_lzsssz.jpg,0,0
Centaur Pharmaceuticals Pvt Ltd,a4e95494-b568-496b-974e-49ee033ad771,https://res.cloudinary.com/dwahjkgbk/image/upload/v1761570652/Screenshot_20251027_160704_Chrome_lzsssz.jpg,0,0
Hegde and Hegde Pharmaceutical LLP,51d90576-2e80-4e51-9ee9-8a675d86187c,https://res.cloudinary.com/dwahjkgbk/image/upload/v1761570652/Screenshot_20251027_160704_Chrome_lzsssz.jpg,0,0
Quepreon Biologicals Pvt Ltd,92ebf35b-e509-4c7f-9389-6988b2e806c7,https://res.cloudinary.com/dwahjkgbk/image/upload/v1761570652/Screenshot_20251027_160704_Chrome_lzsssz.jpg,0,0
Renauxe Pharma India Pvt Ltd,d529c8cb-248d-439b-88e0-c3a141fa3914,https://res.cloudinary.com/dwahjkgbk/image/upload/v1761570652/Screenshot_20251027_160704_Chrome_lzsssz.jpg,0,0
Salud Care India Pvt Ltd,250a0687-0d8a-41a5-8d98-b936d2e9a55e,https://res.cloudinary.com/dwahjkgbk/image/upload/v1761570652/Screenshot_20251027_160704_Chrome_lzsssz.jpg,0,0
Indian Immunologicals Ltd,d3eeb273-9e03-4dfd-937f-5dfc351c2fe3,https://res.cloudinary.com/dwahjkgbk/image/upload/v1761570652/Screenshot_20251027_160704_Chrome_lzsssz.jpg,0,0
AN Pharmaceuticals Pvt Ltd,a6699844-7f02-4890-834d-740e5abbbdbf,https://res.cloudinary.com/dwahjkgbk/image/upload/v1761570652/Screenshot_20251027_160704_Chrome_lzsssz.jpg,0,0
Pure and Cure Healthcare Private Limited,293b3199-6f15-4ce2-9d3d-4ae648ab69a4,https://res.cloudinary.com/dwahjkgbk/image/upload/v1761570652/Screenshot_20251027_160704_Chrome_lzsssz.jpg,0,0
Jawa Pharmaceuticals  Pvt Ltd,c3a8773c-724b-4e58-9c36-a4de2caed567,https://res.cloudinary.com/dwahjkgbk/image/upload/v1761570652/Screenshot_20251027_160704_Chrome_lzsssz.jpg,0,0
Fusion Healthcare Pvt Ltd,e06529a4-8aca-491d-9726-f3116fb7af4a,https://res.cloudinary.com/dwahjkgbk/image/upload/v1761570652/Screenshot_20251027_160704_Chrome_lzsssz.jpg,0,0
Zydus Healthcare Limited,0d87f05e-4323-4f4f-82ee-8fc08c3885e7,https://res.cloudinary.com/dwahjkgbk/image/upload/v1761570652/Screenshot_20251027_160704_Chrome_lzsssz.jpg,0,0
Anglo-French Drugs & Industries Ltd,6d893303-2415-4fef-a24e-35023d447fed,https://res.cloudinary.com/dwahjkgbk/image/upload/v1761570652/Screenshot_20251027_160704_Chrome_lzsssz.jpg,0,0
Kare Health Specialities Pvt Ltd,7f47456e-d5ab-4d0e-af35-d3d070c008a0,https://res.cloudinary.com/dwahjkgbk/image/upload/v1761570652/Screenshot_20251027_160704_Chrome_lzsssz.jpg,0,0
Blisson Mediplus Pvt Ltd,f32b887c-1a37-4614-b83d-48753c3d4d62,https://res.cloudinary.com/dwahjkgbk/image/upload/v1761570652/Screenshot_20251027_160704_Chrome_lzsssz.jpg,0,0
Inga Laboratories Pvt Ltd,06a219ac-7be6-4811-97fc-550774a6a92e,https://res.cloudinary.com/dwahjkgbk/image/upload/v1761570652/Screenshot_20251027_160704_Chrome_lzsssz.jpg,0,0
Khandelwal Laboratories Pvt Ltd,0c15a3bd-c511-4729-a17b-67dac80cec73,https://res.cloudinary.com/dwahjkgbk/image/upload/v1761570652/Screenshot_20251027_160704_Chrome_lzsssz.jpg,0,0
Ordain Health Care Global Pvt Ltd,b541b705-0562-49a9-bee7-0963a7d16736,https://res.cloudinary.com/dwahjkgbk/image/upload/v1761570652/Screenshot_20251027_160704_Chrome_lzsssz.jpg,0,0
Knoll Pharmaceuticals Ltd,46fea8d2-8d22-4bda-b3ec-3281f680e3fc,https://res.cloudinary.com/dwahjkgbk/image/upload/v1761570652/Screenshot_20251027_160704_Chrome_lzsssz.jpg,0,0
Ferring Pharmaceuticals,704f147d-8018-485d-86ca-12392e7d1b6e,https://res.cloudinary.com/dwahjkgbk/image/upload/v1761570652/Screenshot_20251027_160704_Chrome_lzsssz.jpg,0,0
Aareen Healthcare Pvt Ltd,118fb9b6-0e6c-4c91-a22f-b6c2c86322a4,https://res.cloudinary.com/dwahjkgbk/image/upload/v1761570652/Screenshot_20251027_160704_Chrome_lzsssz.jpg,0,0
Amwill Healthcare,ea3130b4-cb37-4a32-af8f-6f9814b466c9,https://res.cloudinary.com/dwahjkgbk/image/upload/v1761570652/Screenshot_20251027_160704_Chrome_lzsssz.jpg,0,0
Talent India ,10e8a832-d3b1-4f4e-ac60-d3904cf364c2,https://res.cloudinary.com/dwahjkgbk/image/upload/v1761570652/Screenshot_20251027_160704_Chrome_lzsssz.jpg,0,0
Vyonics Health Care Pvt Ltd,6ae05d2e-21d9-4b14-bf12-84b518fbce21,https://res.cloudinary.com/dwahjkgbk/image/upload/v1761570652/Screenshot_20251027_160704_Chrome_lzsssz.jpg,0,0
Avis Lifecare Pvt Ltd,63ff94ac-6910-40e5-8bab-39011d257f0d,https://res.cloudinary.com/dwahjkgbk/image/upload/v1761570652/Screenshot_20251027_160704_Chrome_lzsssz.jpg,0,0
Aureate Healthcare Pvt Ltd,00e620d0-c277-4812-9372-7e1084dcd3b1,https://res.cloudinary.com/dwahjkgbk/image/upload/v1761570652/Screenshot_20251027_160704_Chrome_lzsssz.jpg,0,0
Raymed Pharmaceuticals Ltd,0779322a-d7e4-4ce9-a1ef-ca04f7845da0,https://res.cloudinary.com/dwahjkgbk/image/upload/v1761570652/Screenshot_20251027_160704_Chrome_lzsssz.jpg,0,0
Modi Mundi Pharma Pvt Ltd,c1fc1d1f-0df1-4f05-88b8-8230672b73c8,https://res.cloudinary.com/dwahjkgbk/image/upload/v1761570652/Screenshot_20251027_160704_Chrome_lzsssz.jpg,0,0
Indiabulls pharmaceutical ltd,e33196c4-689f-4cba-8aa3-2e08e089bb4e,https://res.cloudinary.com/dwahjkgbk/image/upload/v1761570652/Screenshot_20251027_160704_Chrome_lzsssz.jpg,0,0
MSN Laboratories,a174b45a-92bb-4c69-85c3-7bda5235fb10,https://res.cloudinary.com/dwahjkgbk/image/upload/v1761570652/Screenshot_20251027_160704_Chrome_lzsssz.jpg,0,0
Bion Therapeutics India Pvt Ltd,2b34f61b-c8fe-4327-b661-4eb9b23e93e0,https://res.cloudinary.com/dwahjkgbk/image/upload/v1761570652/Screenshot_20251027_160704_Chrome_lzsssz.jpg,0,0
Austro Labs,8a21f6aa-4ce3-447d-bd0e-f4b0d515c796,https://res.cloudinary.com/dwahjkgbk/image/upload/v1761570652/Screenshot_20251027_160704_Chrome_lzsssz.jpg,0,0
Canixa Life Sciences Pvt,1ade6e98-8d63-4f98-a440-4337d83858f5,https://res.cloudinary.com/dwahjkgbk/image/upload/v1761570652/Screenshot_20251027_160704_Chrome_lzsssz.jpg,0,0
Arinna Lifescience Pvt Ltd,5941605e-c34e-41ba-819d-dce7e121f5d4,https://res.cloudinary.com/dwahjkgbk/image/upload/v1761570652/Screenshot_20251027_160704_Chrome_lzsssz.jpg,0,0
Lincoln Pharmaceuticals Ltd,899285fa-92bf-44f0-92ff-6373eb9ac250,https://res.cloudinary.com/dwahjkgbk/image/upload/v1761570652/Screenshot_20251027_160704_Chrome_lzsssz.jpg,0,0
Entod Pharmaceuticals Ltd,4c370037-e8b3-4dc0-915f-c6679d58c150,https://res.cloudinary.com/dwahjkgbk/image/upload/v1761570652/Screenshot_20251027_160704_Chrome_lzsssz.jpg,0,0
Profic Organic Ltd,9acaeba4-3b87-4389-9bd5-61bae0628aac,https://res.cloudinary.com/dwahjkgbk/image/upload/v1761570652/Screenshot_20251027_160704_Chrome_lzsssz.jpg,0,0
Ethinext Pharma,0d888d66-c79c-4d5a-97af-7dd6318b3a3c,https://res.cloudinary.com/dwahjkgbk/image/upload/v1761570652/Screenshot_20251027_160704_Chrome_lzsssz.jpg,0,0
Biokindle Lifesciences Pvt Ltd,b5f8d94a-53cc-408e-a64c-f313b56003cd,https://res.cloudinary.com/dwahjkgbk/image/upload/v1761570652/Screenshot_20251027_160704_Chrome_lzsssz.jpg,0,0
Dr. Johns Laboratories Pvt Ltd,97b3e1ce-0121-49e6-a689-5ff54d5edf68,https://res.cloudinary.com/dwahjkgbk/image/upload/v1761570652/Screenshot_20251027_160704_Chrome_lzsssz.jpg,0,0
Unimac Pharmaceuticals Pvt Ltd,46426985-26aa-4560-bb46-0187f0e1c82c,https://res.cloudinary.com/dwahjkgbk/image/upload/v1761570652/Screenshot_20251027_160704_Chrome_lzsssz.jpg,0,0
Serum Institute Of India Ltd,9049565d-289c-4f32-bd59-77f39f0550b3,https://res.cloudinary.com/dwahjkgbk/image/upload/v1761570652/Screenshot_20251027_160704_Chrome_lzsssz.jpg,0,0
ZDL(Zodiacal) Pharmaceutics Pvt.Ltd,ec813428-035f-4445-a269-a1addbe57839,https://res.cloudinary.com/dwahjkgbk/image/upload/v1761570652/Screenshot_20251027_160704_Chrome_lzsssz.jpg,0,0
Biocon,446d9aec-c5fb-4f31-9b05-c9470d4d4968,https://res.cloudinary.com/dwahjkgbk/image/upload/v1761570652/Screenshot_20251027_160704_Chrome_lzsssz.jpg,0,0
Kivi Labs Ltd,5aef8065-ee3b-4f6c-8b01-014d6a0ef5be,https://res.cloudinary.com/dwahjkgbk/image/upload/v1761570652/Screenshot_20251027_160704_Chrome_lzsssz.jpg,0,0
Brinton Pharmaceuticals Pvt Ltd,9caedf50-f0d0-44e4-b7f1-96cd4337fdb8,https://res.cloudinary.com/dwahjkgbk/image/upload/v1761570652/Screenshot_20251027_160704_Chrome_lzsssz.jpg,0,0
United Biotech Pvt Ltd,3d6a6e09-4738-442d-afcb-8525f2bfff55,https://res.cloudinary.com/dwahjkgbk/image/upload/v1761570652/Screenshot_20251027_160704_Chrome_lzsssz.jpg,0,0
